case,z3,pz3
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_89.smt2,600000,13181
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_9.smt2,43,8686
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_90.smt2,600000,12862
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_92.smt2,600000,18658
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_93.smt2,600000,15323
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_94.smt2,600000,17374
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_96.smt2,600000,7018
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_97.smt2,600000,17864
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_98.smt2,600000,16347
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_99.smt2,600000,12983
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond1.smt2,26,283
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond10.smt2,61,8378
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond100.smt2,600000,9937
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond11.smt2,112,6617
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond12.smt2,172,4621
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond13.smt2,326,9126
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond14.smt2,727,9461
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond15.smt2,1564,9549
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond16.smt2,3314,8194
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond17.smt2,7157,6904
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond18.smt2,18235,7263
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond19.smt2,39631,10947
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond2.smt2,30,1742
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond20.smt2,96575,10974
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond21.smt2,309255,8431
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond22.smt2,600000,7655
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond23.smt2,600000,6449
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond24.smt2,600000,5132
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond25.smt2,600000,8558
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond26.smt2,600000,7334
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond27.smt2,600000,8965
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond28.smt2,600000,8225
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond29.smt2,600000,5952
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond3.smt2,26,2445
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond30.smt2,600000,7586
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond31.smt2,600000,12733
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond32.smt2,600000,11449
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond33.smt2,600000,8378
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond34.smt2,600000,6724
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond35.smt2,600000,6527
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond36.smt2,600000,4614
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond37.smt2,600000,11474
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond38.smt2,600000,8915
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond39.smt2,600000,8098
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond4.smt2,424,3562
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond40.smt2,600000,8342
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond41.smt2,600000,7320
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond42.smt2,600000,6800
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond43.smt2,600000,10255
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond44.smt2,600000,11476
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond45.smt2,600000,9457
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond46.smt2,600000,7796
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond47.smt2,600000,5866
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond48.smt2,600000,4598
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond49.smt2,600000,7934
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond5.smt2,403,4389
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond50.smt2,600000,9283
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond51.smt2,600000,7865
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond52.smt2,600000,9385
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond53.smt2,600000,7757
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond54.smt2,600000,6960
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond55.smt2,600000,14513
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond56.smt2,600000,12432
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond57.smt2,600000,8065
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond58.smt2,600000,7152
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond59.smt2,600000,5882
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond6.smt2,53,5245
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond60.smt2,600000,5243
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond61.smt2,600000,8585
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond62.smt2,600000,9598
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond63.smt2,600000,7800
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond64.smt2,600000,10149
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond65.smt2,600000,8160
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond66.smt2,600000,7608
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond67.smt2,600000,11575
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond68.smt2,600000,10254
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond69.smt2,600000,7667
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond7.smt2,431,6489
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond70.smt2,600000,8207
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond71.smt2,600000,5777
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond72.smt2,600000,5180
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond73.smt2,600000,11470
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond74.smt2,600000,9013
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond75.smt2,600000,8788
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond76.smt2,600000,10588
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond77.smt2,600000,6382
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond78.smt2,600000,5741
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond79.smt2,600000,12788
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond8.smt2,34,7161
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond80.smt2,600000,10166
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond81.smt2,600000,9163
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond82.smt2,600000,8077
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond83.smt2,600000,6971
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond84.smt2,600000,4449
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond85.smt2,600000,10030
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond86.smt2,600000,11085
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond87.smt2,600000,8505
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond88.smt2,600000,9140
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond89.smt2,600000,8783
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond9.smt2,51,8194
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond90.smt2,600000,7925
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond91.smt2,600000,15604
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond92.smt2,600000,11850
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond93.smt2,600000,8646
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond94.smt2,600000,8956
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond95.smt2,600000,6871
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond96.smt2,600000,5578
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond97.smt2,600000,13170
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond98.smt2,600000,10980
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond99.smt2,600000,10836
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ004_size4.smt2,131,196
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ004_size5.smt2,636,434
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ004_size6.smt2,789,549
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ004_size7.smt2,2186,593
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ006_size3.smt2,268,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ006_size4.smt2,7937,2316
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ006_size5.smt2,71821,17679
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ006_size6.smt2,96698,18072
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ015_size4.smt2,541,588
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ015_size5.smt2,1642,1434
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ015_size6.smt2,10921,4718
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ016_size5.smt2,430,298
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ016_size6.smt2,2137,811
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ016_size7.smt2,45241,10639
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ016_size8.smt2,519465,55957
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ023_size4.smt2,517,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ023_size5.smt2,1664,312
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ023_size6.smt2,22842,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ023_size7.smt2,216447,2445
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ027_size10.smt2,27826,11090
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ027_size11.smt2,70977,15469
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ027_size8.smt2,6718,2667
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ027_size9.smt2,21241,6176
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ031_size10.smt2,50801,8829
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ031_size7.smt2,1233,827
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ031_size8.smt2,6546,2006
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ031_size9.smt2,17533,7742
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ032_size3.smt2,116,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ032_size4.smt2,760,301
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ032_size5.smt2,2506,965
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ032_size6.smt2,8313,2417
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ033_size5.smt2,1014,763
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ033_size6.smt2,788,1935
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ041_size6.smt2,337,917
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ041_size7.smt2,1725,4223
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ041_size8.smt2,10447,25317
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ041_size9.smt2,49880,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ046_size4.smt2,608,729
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ046_size5.smt2,3991,1489
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ046_size6.smt2,12177,6023
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ048_size6.smt2,4775,1404
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ048_size7.smt2,8648,2302
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ048_size8.smt2,360706,43379
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ048_size9.smt2,600000,72505
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ002_size5.smt2,1165,338
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ002_size6.smt2,22142,4550
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ002_size7.smt2,50054,12429
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ002_size8.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ003_size10.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ003_size7.smt2,17644,4232
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ003_size8.smt2,51216,18695
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ003_size9.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ004_size6.smt2,711,378
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ004_size7.smt2,3232,368
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ004_size8.smt2,374751,411598
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ004_size9.smt2,27537,10972
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ010_size5.smt2,81,361
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ010_size6.smt2,166,462
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ010_size7.smt2,1459,515
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ010_size8.smt2,4516,3148
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ011_size5.smt2,450,350
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ011_size6.smt2,7459,2453
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ011_size7.smt2,34857,8642
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ011_size8.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ012_size3.smt2,150,205
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ012_size4.smt2,6930,2093
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ012_size5.smt2,73574,17116
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ012_size6.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ013_size5.smt2,520,466
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ013_size6.smt2,12814,3293
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ013_size7.smt2,53689,12884
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ013_size8.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ014_size10.smt2,540314,47769
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ014_size11.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ014_size8.smt2,2853,2207
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ014_size9.smt2,40277,6963
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ016_size4.smt2,1592,709
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ016_size5.smt2,10623,4251
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ016_size6.smt2,271572,53390
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ016_size7.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ018_size4.smt2,364,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ018_size5.smt2,2761,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ018_size6.smt2,51749,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ018_size7.smt2,600000,600000
