case,z3,pz3
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_33.smt2,600000,4470
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_35.smt2,600000,2698
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_36.smt2,600000,5400
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_37.smt2,600000,4859
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_38.smt2,600000,3887
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_39.smt2,600000,3754
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_4.smt2,29,1825
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_41.smt2,600000,4195
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_42.smt2,600000,2149
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_43.smt2,600000,5230
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_44.smt2,600000,3951
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_45.smt2,600000,5033
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_46.smt2,600000,3727
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_47.smt2,600000,4748
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_48.smt2,600000,4699
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_49.smt2,600000,2891
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_5.smt2,29,2188
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_50.smt2,600000,5326
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_51.smt2,600000,4156
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_52.smt2,600000,4663
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_53.smt2,600000,4330
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_54.smt2,600000,6134
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_55.smt2,600000,3975
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_56.smt2,600000,2525
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_57.smt2,600000,3753
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_58.smt2,600000,5392
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_59.smt2,600000,5091
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_6.smt2,42,2511
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_60.smt2,600000,3950
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_61.smt2,600000,7833
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_62.smt2,600000,5700
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_63.smt2,600000,3998
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_65.smt2,600000,7274
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_66.smt2,600000,6575
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_68.smt2,600000,8538
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_69.smt2,600000,7185
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_7.smt2,41,2184
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_70.smt2,600000,4639
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_71.smt2,600000,12032
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_72.smt2,600000,10065
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_73.smt2,600000,8037
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_74.smt2,600000,7153
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_75.smt2,600000,11701
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_76.smt2,600000,9412
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_77.smt2,600000,7499
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_78.smt2,600000,14373
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_79.smt2,600000,14175
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_8.smt2,41,3565
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_80.smt2,600000,11012
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_81.smt2,600000,11687
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_82.smt2,600000,17227
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_83.smt2,600000,12321
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_84.smt2,600000,12101
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_85.smt2,600000,24330
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_86.smt2,600000,16208
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_87.smt2,600000,24751
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_88.smt2,600000,22656
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_89.smt2,600000,38715
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_9.smt2,43,3013
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_90.smt2,600000,28591
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_91.smt2,600000,20669
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_92.smt2,600000,51690
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_93.smt2,600000,53059
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_94.smt2,600000,49282
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_95.smt2,600000,45347
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_96.smt2,600000,63260
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_97.smt2,600000,49757
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_98.smt2,600000,44567
/home/tsmart/dev/chengxi/PZ3/bm/kmtree/kmtree_99.smt2,600000,473083
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond1.smt2,26,139
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond10.smt2,61,2512
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond100.smt2,600000,86707
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond11.smt2,112,1554
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond12.smt2,172,3329
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond13.smt2,326,2556
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond14.smt2,727,1761
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond15.smt2,1564,3572
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond16.smt2,3314,2648
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond17.smt2,7157,2275
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond18.smt2,18235,2185
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond19.smt2,39631,4237
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond2.smt2,30,836
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond20.smt2,96575,2528
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond21.smt2,309255,1449
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond22.smt2,600000,3237
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond23.smt2,600000,2431
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond24.smt2,600000,2323
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond25.smt2,600000,1991
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond26.smt2,600000,4006
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond27.smt2,600000,2672
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond28.smt2,600000,1902
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond29.smt2,600000,2579
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond3.smt2,26,1176
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond30.smt2,600000,2708
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond31.smt2,600000,2234
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond32.smt2,600000,1861
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond33.smt2,600000,3668
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond34.smt2,600000,2318
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond35.smt2,600000,1688
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond36.smt2,600000,2710
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond37.smt2,600000,2922
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond38.smt2,600000,2941
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond39.smt2,600000,2382
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond4.smt2,424,1645
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond40.smt2,600000,3192
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond41.smt2,600000,2127
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond42.smt2,600000,1705
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond43.smt2,600000,3993
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond44.smt2,600000,2434
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond45.smt2,600000,2330
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond46.smt2,600000,2470
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond47.smt2,600000,3724
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond48.smt2,600000,2369
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond49.smt2,600000,1727
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond5.smt2,403,1967
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond50.smt2,600000,3126
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond51.smt2,600000,2834
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond52.smt2,600000,2935
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond53.smt2,600000,2718
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond54.smt2,600000,4106
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond55.smt2,600000,3532
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond56.smt2,600000,2100
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond57.smt2,600000,3742
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond58.smt2,600000,3211
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond59.smt2,600000,3332
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond6.smt2,53,2526
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond60.smt2,600000,2167
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond61.smt2,600000,4935
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond62.smt2,600000,3185
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond63.smt2,600000,2687
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond64.smt2,600000,5394
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond65.smt2,600000,4637
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond66.smt2,600000,3579
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond67.smt2,600000,3908
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond68.smt2,600000,6474
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond69.smt2,600000,3713
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond7.smt2,431,1693
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond70.smt2,600000,3922
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond71.smt2,600000,7067
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond72.smt2,600000,6350
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond73.smt2,600000,4542
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond74.smt2,600000,4882
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond75.smt2,600000,8021
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond76.smt2,600000,7418
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond77.smt2,600000,6254
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond78.smt2,600000,8783
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond79.smt2,600000,12126
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond8.smt2,34,2754
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond80.smt2,600000,10324
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond81.smt2,600000,6912
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond82.smt2,600000,13065
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond83.smt2,600000,13828
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond84.smt2,600000,10005
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond85.smt2,600000,20398
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond86.smt2,600000,14867
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond87.smt2,600000,16408
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond88.smt2,600000,14960
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond89.smt2,600000,35784
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond9.smt2,51,2290
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond90.smt2,600000,26884
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond91.smt2,600000,18281
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond92.smt2,600000,43134
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond93.smt2,600000,37133
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond94.smt2,600000,26873
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond95.smt2,600000,40248
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond96.smt2,600000,47057
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond97.smt2,600000,57687
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond98.smt2,600000,37566
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond99.smt2,600000,69380
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ004_size4.smt2,131,635
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ004_size5.smt2,636,1305
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ004_size6.smt2,789,3107
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ004_size7.smt2,2186,6412
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ006_size3.smt2,268,269
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ006_size4.smt2,7937,33548
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ006_size5.smt2,71821,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ006_size6.smt2,96698,15062
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ015_size3.smt2,917,253
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ015_size4.smt2,541,310
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ015_size5.smt2,1642,1764
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ015_size6.smt2,10921,2753
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ016_size5.smt2,430,314
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ016_size6.smt2,2137,1446
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ016_size7.smt2,45241,12128
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ016_size8.smt2,519465,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ023_size4.smt2,517,7267
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ023_size5.smt2,1664,562
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ023_size6.smt2,22842,19806
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ023_size7.smt2,216447,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ027_size10.smt2,27826,9059
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ027_size11.smt2,70977,13078
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ027_size8.smt2,6718,2526
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ027_size9.smt2,21241,3869
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ031_size10.smt2,50801,11518
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ031_size7.smt2,1233,625
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ031_size8.smt2,6546,1961
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ031_size9.smt2,17533,6886
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ032_size3.smt2,116,156
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ032_size4.smt2,760,488
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ032_size5.smt2,2506,906
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ032_size6.smt2,8313,1978
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ033_size3.smt2,73,260
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ033_size4.smt2,388,399
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ033_size5.smt2,1014,857
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ033_size6.smt2,788,1034
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ041_size6.smt2,337,830
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ041_size7.smt2,1725,4219
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ041_size8.smt2,10447,21857
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ041_size9.smt2,49880,46553
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ046_size3.smt2,115,355
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ046_size4.smt2,608,470
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ046_size5.smt2,3991,1087
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ046_size6.smt2,12177,12097
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ048_size6.smt2,4775,10652
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ048_size7.smt2,8648,12054
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ048_size8.smt2,360706,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ048_size9.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ002_size5.smt2,1165,317
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ002_size6.smt2,22142,4676
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ002_size7.smt2,50054,12198
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ002_size8.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ003_size10.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ003_size7.smt2,17644,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ003_size8.smt2,51216,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ003_size9.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ004_size6.smt2,711,985
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ004_size7.smt2,3232,9320
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ004_size8.smt2,374751,448161
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ004_size9.smt2,27537,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ010_size5.smt2,81,342
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ010_size6.smt2,166,331
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ010_size7.smt2,1459,408
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ010_size8.smt2,4516,1879
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ011_size5.smt2,450,317
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ011_size6.smt2,7459,2271
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ011_size7.smt2,34857,8993
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ011_size8.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ012_size3.smt2,150,175
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ012_size4.smt2,6930,2223
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ012_size5.smt2,73574,17408
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ012_size6.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ013_size5.smt2,520,404
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ013_size6.smt2,12814,3261
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ013_size7.smt2,53689,14501
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ013_size8.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ014_size10.smt2,540314,511800
