case,z3,pz3
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond42.smt2,600000,2282
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond43.smt2,600000,3148
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond44.smt2,600000,4228
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond45.smt2,600000,5465
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond46.smt2,600000,4643
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond47.smt2,600000,6521
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond48.smt2,600000,5317
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond49.smt2,600000,7586
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond5.smt2,403,833
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond50.smt2,600000,6555
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond51.smt2,600000,15333
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond52.smt2,600000,12706
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond53.smt2,600000,21290
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond54.smt2,600000,27756
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond55.smt2,600000,30029
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond56.smt2,600000,22929
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond57.smt2,600000,38161
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond58.smt2,600000,44520
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond59.smt2,600000,63046
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond6.smt2,53,635
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond60.smt2,600000,48172
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond61.smt2,600000,102041
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond62.smt2,600000,107850
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond63.smt2,600000,147594
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond64.smt2,600000,108505
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond65.smt2,600000,232112
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond66.smt2,600000,165601
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond67.smt2,600000,246776
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond68.smt2,600000,250542
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond69.smt2,600000,404536
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond7.smt2,431,944
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond70.smt2,600000,396272
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond71.smt2,600000,598790
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond72.smt2,600000,556214
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond73.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond74.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond75.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond76.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond77.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond78.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond79.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond8.smt2,34,785
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond80.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond81.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond82.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond83.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond84.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond85.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond86.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond87.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond88.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond89.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond9.smt2,51,892
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond90.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond91.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond92.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond93.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond94.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond95.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond96.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond97.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond98.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/eq_diamond/eq_diamond99.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ004_size4.smt2,131,122
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ004_size5.smt2,636,480
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ004_size6.smt2,789,792
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ004_size7.smt2,2186,1195
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ006_size3.smt2,268,252
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ006_size4.smt2,7937,4318
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ006_size5.smt2,71821,29394
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ006_size6.smt2,96698,43488
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ015_size3.smt2,917,233
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ015_size4.smt2,541,638
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ015_size5.smt2,1642,2437
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ015_size6.smt2,10921,5937
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ016_size5.smt2,430,293
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ016_size6.smt2,2137,1537
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ016_size7.smt2,45241,27492
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ016_size8.smt2,519465,462657
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ023_size4.smt2,517,2236
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ023_size5.smt2,1664,5750
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ023_size6.smt2,22842,40697
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ023_size7.smt2,216447,437425
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ027_size10.smt2,27826,22885
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ027_size11.smt2,70977,47473
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ027_size8.smt2,6718,4383
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ027_size9.smt2,21241,13207
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ031_size10.smt2,50801,24446
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ031_size7.smt2,1233,1116
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ031_size8.smt2,6546,3804
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ031_size9.smt2,17533,12772
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ032_size3.smt2,116,109
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ032_size4.smt2,760,649
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ032_size5.smt2,2506,1654
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ032_size6.smt2,8313,4980
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ033_size3.smt2,73,225
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ033_size4.smt2,388,443
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ033_size5.smt2,1014,1713
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ033_size6.smt2,788,2524
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ041_size6.smt2,337,795
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ041_size7.smt2,1725,4138
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ041_size8.smt2,10447,25292
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ041_size9.smt2,49880,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ046_size3.smt2,115,308
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ046_size4.smt2,608,874
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ046_size5.smt2,3991,1667
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ046_size6.smt2,12177,9014
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ048_size6.smt2,4775,16695
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ048_size7.smt2,8648,47051
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ048_size8.smt2,360706,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/NEQ/NEQ048_size9.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ002_size5.smt2,1165,780
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ002_size6.smt2,22142,13459
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ002_size7.smt2,50054,33390
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ002_size8.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ003_size10.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ003_size7.smt2,17644,17917
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ003_size8.smt2,51216,129994
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ003_size9.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ004_size6.smt2,711,1391
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ004_size7.smt2,3232,11962
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ004_size8.smt2,374751,143077
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ004_size9.smt2,27537,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ010_size5.smt2,81,158
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ010_size6.smt2,166,368
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ010_size7.smt2,1459,468
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ010_size8.smt2,4516,4108
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ011_size5.smt2,450,339
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ011_size6.smt2,7459,4382
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ011_size7.smt2,34857,19166
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ011_size8.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ012_size3.smt2,150,144
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ012_size4.smt2,6930,4156
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ012_size5.smt2,73574,41177
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ012_size6.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ013_size5.smt2,520,448
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ013_size6.smt2,12814,4249
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ013_size7.smt2,53689,30382
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ013_size8.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ014_size10.smt2,540314,152661
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ014_size11.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ014_size8.smt2,2853,3453
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ014_size9.smt2,40277,14778
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ016_size4.smt2,1592,1207
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ016_size5.smt2,10623,10131
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ016_size6.smt2,271572,110984
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ016_size7.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ018_size4.smt2,364,3501
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ018_size5.smt2,2761,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ018_size6.smt2,51749,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ018_size7.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ019_size4.smt2,120,128
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ019_size5.smt2,434,404
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ019_size6.smt2,10420,5375
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ019_size7.smt2,36885,21564
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ020_size5.smt2,586,10865
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ020_size6.smt2,466946,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/PEQ/PEQ020_size7.smt2,600000,600000
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/dead_dnd001.smt2,174,319
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/dead_dnd002.smt2,86,237
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/dead_dnd003.smt2,928,369
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/dead_dnd004.smt2,555,284
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/dead_dnd005.smt2,110,186
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/dead_dnd006.smt2,48,109
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/dead_dnd007.smt2,86,136
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/dead_dnd008.smt2,47,119
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/dead_dnd009.smt2,89,382
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/dead_dnd010.smt2,572,530
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/dead_dnd011.smt2,306,872
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/dead_dnd012.smt2,902,1087
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/dead_dnd013.smt2,689,480
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/dead_dnd014.smt2,1264,5718
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/dead_dnd015.smt2,618,2993
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/dead_dnd016.smt2,1216,1625
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/dead_dnd017.smt2,60,337
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/dead_dnd018.smt2,352,1073
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn001.smt2,51,160
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn002.smt2,60,145
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn003.smt2,61,149
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn004.smt2,108,166
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn005.smt2,59,172
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn006.smt2,48,146
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn007.smt2,71,195
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn008.smt2,130,296
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn009.smt2,61,159
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn010.smt2,69,166
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn011.smt2,71,176
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn012.smt2,67,175
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn013.smt2,63,192
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn014.smt2,77,233
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn015.smt2,239,264
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn016.smt2,71,171
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn017.smt2,55,168
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn018.smt2,72,190
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn019.smt2,85,141
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn020.smt2,57,168
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn021.smt2,57,167
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn022.smt2,86,215
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn023.smt2,63,247
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn024.smt2,63,235
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn025.smt2,916,283
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn026.smt2,75,261
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn027.smt2,83,384
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn028.smt2,85,422
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn029.smt2,654,415
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn030.smt2,103,291
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn031.smt2,98,329
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn032.smt2,81,234
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn033.smt2,92,254
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn034.smt2,79,233
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn035.smt2,812,262
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn036.smt2,1151,326
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn037.smt2,54,254
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn038.smt2,73,264
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn039.smt2,72,277
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn040.smt2,207,182
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn041.smt2,71,182
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn042.smt2,59,179
/home/tsmart/dev/chengxi/PZ3/bm/QF_UF/QG-classification/loops6/gensys_brn043.smt2,73,182
